   0.0000000e+00   0.0000000e+00   3.9998000e+00   6.4791134e-01  -7.5631324e-01  -8.8301545e-02  -2.0100352e-02
   1.0000000e-04   2.0000000e-04   4.0003000e+00   6.4912395e-01  -7.5521214e-01  -8.8723597e-02  -2.0514476e-02
   2.0000000e-04   4.0000000e-04   4.0008000e+00   6.5034111e-01  -7.5410391e-01  -8.9137995e-02  -2.0931844e-02
   3.0000000e-04   6.0000000e-04   4.0013000e+00   6.5155641e-01  -7.5299340e-01  -8.9551031e-02  -2.1349469e-02
   4.0000000e-04   8.0000000e-04   4.0018000e+00   6.5276991e-01  -7.5188053e-01  -8.9962837e-02  -2.1766974e-02
   5.0000000e-04   1.0000000e-03   4.0023000e+00   6.5398159e-01  -7.5076534e-01  -9.0373234e-02  -2.2184674e-02
   6.0000000e-04   1.2000000e-03   4.0028000e+00   6.5519145e-01  -7.4964782e-01  -9.0782406e-02  -2.2602248e-02
   7.0000000e-04   1.4000000e-03   4.0033000e+00   6.5639941e-01  -7.4852806e-01  -9.1190102e-02  -2.3020116e-02
   8.0000000e-04   1.6000000e-03   4.0038000e+00   6.5760557e-01  -7.4740595e-01  -9.1596542e-02  -2.3437977e-02
   9.0000000e-04   1.8000000e-03   4.0043000e+00   6.5880990e-01  -7.4628153e-01  -9.2001619e-02  -2.3855898e-02
   1.0000000e-03   2.0000000e-03   4.0048000e+00   6.6001235e-01  -7.4515484e-01  -9.2405354e-02  -2.4273889e-02
   1.1000000e-03   2.2000000e-03   4.0053000e+00   6.6121292e-01  -7.4402586e-01  -9.2807882e-02  -2.4691920e-02
   1.2000000e-03   2.4000000e-03   4.0058000e+00   6.6241163e-01  -7.4289462e-01  -9.3208960e-02  -2.5110072e-02
   1.3000000e-03   2.6000000e-03   4.0063000e+00   6.6360851e-01  -7.4176105e-01  -9.3608774e-02  -2.5528202e-02
   1.4000000e-03   2.8000000e-03   4.0068000e+00   6.6480349e-01  -7.4062523e-01  -9.4007268e-02  -2.5946387e-02
   1.5000000e-03   3.0000000e-03   4.0073000e+00   6.6599664e-01  -7.3948710e-01  -9.4404465e-02  -2.6364693e-02
   1.6000000e-03   3.2000000e-03   4.0078000e+00   6.6718791e-01  -7.3834672e-01  -9.4800280e-02  -2.6782994e-02
   1.7000000e-03   3.4000000e-03   4.0083000e+00   6.6837730e-01  -7.3720406e-01  -9.5194745e-02  -2.7201500e-02
   1.8000000e-03   3.6000000e-03   4.0088000e+00   6.6956476e-01  -7.3605918e-01  -9.5587950e-02  -2.7619947e-02
   1.9000000e-03   3.8000000e-03   4.0093000e+00   6.7075038e-01  -7.3491199e-01  -9.5979906e-02  -2.8038366e-02
   2.0000000e-03   4.0000000e-03   4.0098000e+00   6.7193406e-01  -7.3376260e-01  -9.6370482e-02  -2.8456923e-02
   2.1000000e-03   4.2000000e-03   4.0103000e+00   6.7311585e-01  -7.3261095e-01  -9.6759679e-02  -2.8875655e-02
   2.2000000e-03   4.4000000e-03   4.0108000e+00   6.7429576e-01  -7.3145704e-01  -9.7147620e-02  -2.9294311e-02
   2.3000000e-03   4.6000000e-03   4.0113000e+00   6.7547380e-01  -7.3030085e-01  -9.7534335e-02  -2.9712927e-02
   2.4000000e-03   4.8000000e-03   4.0118000e+00   6.7664991e-01  -7.2914245e-01  -9.7919664e-02  -3.0131684e-02
   2.5000000e-03   5.0000000e-03   4.0123000e+00   6.7782407e-01  -7.2798185e-01  -9.8303710e-02  -3.0550502e-02
   2.6000000e-03   5.2000000e-03   4.0128000e+00   6.7899635e-01  -7.2681899e-01  -9.8686454e-02  -3.0969355e-02
   2.7000000e-03   5.4000000e-03   4.0133000e+00   6.8016667e-01  -7.2565394e-01  -9.9067813e-02  -3.1388328e-02
   2.8000000e-03   5.6000000e-03   4.0138000e+00   6.8133509e-01  -7.2448664e-01  -9.9447936e-02  -3.1807250e-02
   2.9000000e-03   5.8000000e-03   4.0143000e+00   6.8250161e-01  -7.2331712e-01  -9.9826691e-02  -3.2226278e-02
   3.0000000e-03   6.0000000e-03   4.0148000e+00   6.8366619e-01  -7.2214537e-01  -1.0020423e-01  -3.2645263e-02
   3.1000000e-03   6.2000000e-03   4.0153000e+00   6.8482878e-01  -7.2097147e-01  -1.0058050e-01  -3.3064282e-02
   3.2000000e-03   6.4000000e-03   4.0158000e+00   6.8598951e-01  -7.1979529e-01  -1.0095536e-01  -3.3483392e-02
   3.3000000e-03   6.6000000e-03   4.0163000e+00   6.8714823e-01  -7.1861698e-01  -1.0132898e-01  -3.3902552e-02
   3.4000000e-03   6.8000000e-03   4.0168000e+00   6.8830505e-01  -7.1743642e-01  -1.0170132e-01  -3.4321760e-02
   3.5000000e-03   7.0000000e-03   4.0173000e+00   6.8945992e-01  -7.1625367e-01  -1.0207242e-01  -3.4740853e-02
   3.6000000e-03   7.2000000e-03   4.0178000e+00   6.9061280e-01  -7.1506876e-01  -1.0244209e-01  -3.5160161e-02
   3.7000000e-03   7.4000000e-03   4.0183000e+00   6.9176372e-01  -7.1388168e-01  -1.0281050e-01  -3.5579498e-02
   3.8000000e-03   7.6000000e-03   4.0188000e+00   6.9291272e-01  -7.1269237e-01  -1.0317771e-01  -3.5998771e-02
   3.9000000e-03   7.8000000e-03   4.0193000e+00   6.9405973e-01  -7.1150092e-01  -1.0354354e-01  -3.6418078e-02
   4.0000000e-03   8.0000000e-03   4.0198000e+00   6.9520472e-01  -7.1030732e-01  -1.0390816e-01  -3.6837483e-02
   4.1000000e-03   8.2000000e-03   4.0203000e+00   6.9634777e-01  -7.0911154e-01  -1.0427140e-01  -3.7256938e-02
   4.2000000e-03   8.4000000e-03   4.0208000e+00   6.9748887e-01  -7.0791356e-01  -1.0463346e-01  -3.7676347e-02
   4.3000000e-03   8.6000000e-03   4.0213000e+00   6.9862798e-01  -7.0671344e-01  -1.0499414e-01  -3.8095783e-02
   4.4000000e-03   8.8000000e-03   4.0218000e+00   6.9976511e-01  -7.0551115e-01  -1.0535359e-01  -3.8515258e-02
   4.5000000e-03   9.0000000e-03   4.0223000e+00   7.0090020e-01  -7.0430677e-01  -1.0571169e-01  -3.8934811e-02
   4.6000000e-03   9.2000000e-03   4.0228000e+00   7.0203332e-01  -7.0310020e-01  -1.0606865e-01  -3.9354338e-02
   4.7000000e-03   9.4000000e-03   4.0233000e+00   7.0316446e-01  -7.0189149e-01  -1.0642422e-01  -3.9773840e-02
   4.8000000e-03   9.6000000e-03   4.0238000e+00   7.0429363e-01  -7.0068060e-01  -1.0677856e-01  -4.0193433e-02
   4.9000000e-03   9.8000000e-03   4.0243000e+00   7.0542073e-01  -6.9946766e-01  -1.0713151e-01  -4.0613151e-02
   5.0000000e-03   1.0000000e-02   4.0248000e+00   7.0654589e-01  -6.9825251e-01  -1.0748332e-01  -4.1032678e-02
   5.1000000e-03   1.0200000e-02   4.0253000e+00   7.0766898e-01  -6.9703528e-01  -1.0783387e-01  -4.1452297e-02
   5.2000000e-03   1.0400000e-02   4.0258000e+00   7.0879006e-01  -6.9581594e-01  -1.0818297e-01  -4.1872089e-02
   5.3000000e-03   1.0600000e-02   4.0263000e+00   7.0990911e-01  -6.9459447e-01  -1.0853103e-01  -4.2291686e-02
   5.4000000e-03   1.0800000e-02   4.0268000e+00   7.1102616e-01  -6.9337089e-01  -1.0887763e-01  -4.2711398e-02
   5.5000000e-03   1.1000000e-02   4.0273000e+00   7.1214122e-01  -6.9214516e-01  -1.0922302e-01  -4.3131140e-02
   5.6000000e-03   1.1200000e-02   4.0278000e+00   7.1325424e-01  -6.9091733e-01  -1.0956717e-01  -4.3550839e-02
   5.7000000e-03   1.1400000e-02   4.0283000e+00   7.1436518e-01  -6.8968744e-01  -1.0991002e-01  -4.3970597e-02
   5.8000000e-03   1.1600000e-02   4.0288000e+00   7.1547407e-01  -6.8845548e-01  -1.1025161e-01  -4.4390320e-02
   5.9000000e-03   1.1800000e-02   4.0293000e+00   7.1658096e-01  -6.8722137e-01  -1.1059192e-01  -4.4810137e-02
   6.0000000e-03   1.2000000e-02   4.0298000e+00   7.1768583e-01  -6.8598513e-01  -1.1093107e-01  -4.5229822e-02
   6.1000000e-03   1.2200000e-02   4.0303000e+00   7.1878860e-01  -6.8474688e-01  -1.1126886e-01  -4.5649673e-02
   6.2000000e-03   1.2400000e-02   4.0308000e+00   7.1988931e-01  -6.8350656e-01  -1.1160540e-01  -4.6069458e-02
   6.3000000e-03   1.2600000e-02   4.0313000e+00   7.2098801e-01  -6.8226412e-01  -1.1194065e-01  -4.6489324e-02
   6.4000000e-03   1.2800000e-02   4.0318000e+00   7.2208462e-01  -6.8101963e-01  -1.1227466e-01  -4.6909120e-02
   6.5000000e-03   1.3000000e-02   4.0323000e+00   7.2317914e-01  -6.7977311e-01  -1.1260739e-01  -4.7328967e-02
   6.6000000e-03   1.3200000e-02   4.0328000e+00   7.2427161e-01  -6.7852450e-01  -1.1293892e-01  -4.7748802e-02
   6.7000000e-03   1.3400000e-02   4.0333000e+00   7.2536203e-01  -6.7727380e-01  -1.1326914e-01  -4.8168679e-02
   6.8000000e-03   1.3600000e-02   4.0338000e+00   7.2645038e-01  -6.7602105e-01  -1.1359813e-01  -4.8588481e-02
   6.9000000e-03   1.3800000e-02   4.0343000e+00   7.2753660e-01  -6.7476631e-01  -1.1392589e-01  -4.9008382e-02
