   9.0189593e-03   2.0967721e-02  -4.0809310e-02
   9.8129765e-03   2.1752773e-02  -3.9977569e-02
   9.2369445e-03   2.3447937e-02  -4.2498332e-02
   9.2630459e-03   2.0840985e-02  -4.2878973e-02
   9.1908585e-03   2.2761832e-02  -3.9628594e-02
   9.3223879e-03   2.1647796e-02  -3.9691284e-02
   9.3128064e-03   2.4919626e-02  -4.7075470e-02
   1.0243572e-02   2.1135952e-02  -3.6997394e-02
   9.9383768e-03   2.2924750e-02  -4.2537625e-02
   8.2586191e-03   2.2769174e-02  -4.2060883e-02
   9.6933275e-03   2.2077846e-02  -3.6243438e-02
   9.9909041e-03   2.4613619e-02  -4.4210494e-02
   9.8778579e-03   2.3363140e-02  -4.1678911e-02
   9.1091823e-03   2.2513677e-02  -3.9168227e-02
   9.7326432e-03   2.4770865e-02  -4.3365082e-02
   9.7254104e-03   2.2710913e-02  -3.6513483e-02
   1.0618734e-02   2.5708565e-02  -4.6148062e-02
   8.8221751e-03   2.2289166e-02  -3.6058697e-02
   8.9399558e-03   2.3544903e-02  -4.0942200e-02
   1.1966179e-02   2.5945673e-02  -4.0766791e-02
   8.1071259e-03   2.3852801e-02  -4.2855574e-02
   1.1540549e-02   2.4449496e-02  -3.8984003e-02
   8.7482345e-03   2.5288131e-02  -3.9471843e-02
   1.0244289e-02   2.2884939e-02  -3.8786015e-02
   8.9058759e-03   2.5631968e-02  -4.0111262e-02
   1.0821229e-02   2.6672382e-02  -4.2015792e-02
   1.0877064e-02   2.3545325e-02  -3.8391131e-02
   8.7258041e-03   2.5575268e-02  -3.9562414e-02
   1.1017853e-02   2.6173473e-02  -3.9806128e-02
   9.8523926e-03   2.4116721e-02  -4.0252424e-02
   9.1182321e-03   2.7345315e-02  -3.8780707e-02
   1.1833490e-02   2.4514841e-02  -4.0473546e-02
   9.6771263e-03   2.6895426e-02  -3.9205711e-02
   9.2460308e-03   2.5259082e-02  -3.8790668e-02
   9.9463853e-03   2.6866110e-02  -3.9542046e-02
   1.1629237e-02   2.6424829e-02  -3.8989073e-02
   8.6295776e-03   2.6126321e-02  -3.8590394e-02
   1.2284410e-02   2.5990472e-02  -4.0337830e-02
   8.6746362e-03   2.7697567e-02  -3.7122193e-02
   1.0122010e-02   2.6446904e-02  -3.9342336e-02
   1.0762049e-02   2.8268755e-02  -4.0797155e-02
   9.8241073e-03   2.4891380e-02  -3.6329860e-02
   1.0963030e-02   2.8427342e-02  -4.0622937e-02
   1.0092708e-02   2.7847509e-02  -3.7766863e-02
   1.0238405e-02   2.5913810e-02  -3.6468730e-02
   1.0965144e-02   2.8650495e-02  -4.0174903e-02
   8.8629497e-03   2.7075408e-02  -3.7769338e-02
   1.1212701e-02   2.9270534e-02  -4.0266712e-02
   1.1024526e-02   2.6941005e-02  -3.5054137e-02
   9.5700934e-03   2.8482527e-02  -4.0070554e-02
   1.0252731e-02   2.8258546e-02  -3.7179655e-02
   1.0662863e-02   2.7790596e-02  -3.7950782e-02
   1.1306760e-02   2.8906635e-02  -3.6975349e-02
   8.9892181e-03   2.9274735e-02  -3.8837128e-02
   1.1598374e-02   2.8373544e-02  -3.7602823e-02
   9.1007087e-03   2.8549498e-02  -3.6679376e-02
   1.1439347e-02   2.9942433e-02  -3.9195038e-02
   1.0064014e-02   2.8773050e-02  -3.6659098e-02
   1.0811944e-02   2.9071045e-02  -3.6517003e-02
   9.2892735e-03   3.0085828e-02  -3.8544135e-02
   1.2394868e-02   2.9737997e-02  -3.6442732e-02
   8.8401955e-03   2.8271277e-02  -3.6296785e-02
   1.1186235e-02   2.9701245e-02  -3.6394340e-02
   1.0553015e-02   3.0945502e-02  -3.7733180e-02
   9.1501098e-03   2.9667377e-02  -3.6243350e-02
   1.1671355e-02   3.0651537e-02  -3.7410705e-02
   1.0275413e-02   3.1512643e-02  -3.8094913e-02
   1.0489200e-02   2.7520407e-02  -3.3958789e-02
   1.0457261e-02   3.3705734e-02  -3.8858343e-02
   1.0414303e-02   2.9846587e-02  -3.5405060e-02
   9.9057498e-03   2.9489908e-02  -3.6676568e-02
   1.0438980e-02   3.1329163e-02  -3.3556077e-02
   1.0852528e-02   3.1143125e-02  -3.7352450e-02
   1.0917360e-02   3.2246803e-02  -3.7231656e-02
   9.6113904e-03   3.0061263e-02  -3.5153575e-02
   1.0269280e-02   3.1303485e-02  -3.4415760e-02
   1.1137368e-02   3.3269712e-02  -3.8456560e-02
   1.0040717e-02   3.0088605e-02  -3.2449793e-02
   1.0523854e-02   3.3232641e-02  -3.8476264e-02
   1.0371417e-02   3.1678909e-02  -3.4000812e-02
   1.0123667e-02   3.0643240e-02  -3.4555926e-02
   1.0941844e-02   3.3982435e-02  -3.5113338e-02
   9.9401580e-03   3.2028842e-02  -3.7326345e-02
   9.8367369e-03   3.1521760e-02  -3.2909916e-02
   1.0804363e-02   3.4317586e-02  -3.7803815e-02
   1.0490878e-02   3.1613920e-02  -3.1288030e-02
   9.6759215e-03   3.2862157e-02  -3.7903485e-02
   1.0674806e-02   3.3614409e-02  -3.2227774e-02
   1.0429267e-02   3.2209924e-02  -3.3411112e-02
   1.0366943e-02   3.4207046e-02  -3.7927568e-02
   9.4531239e-03   3.2601389e-02  -3.2246612e-02
   1.0525163e-02   3.4032177e-02  -3.5421859e-02
   9.7856866e-03   3.3991723e-02  -3.3997617e-02
   1.0459363e-02   3.4065675e-02  -3.4068664e-02
   1.1321673e-02   3.2191377e-02  -3.3549796e-02
   9.2429698e-03   3.5717277e-02  -3.3565291e-02
   9.3822540e-03   3.3079739e-02  -3.4906668e-02
   1.0767155e-02   3.4046759e-02  -3.0743685e-02
   1.0064873e-02   3.6960027e-02  -3.9189691e-02
   9.6828546e-03   3.2441090e-02  -2.8392872e-02
   1.0721770e-02   3.4642429e-02  -3.5175049e-02
   9.0945353e-03   3.4967436e-02  -3.1881901e-02
   1.0580591e-02   3.4685013e-02  -3.5042817e-02
   9.2452491e-03   3.5853930e-02  -3.2379068e-02
   1.1252302e-02   3.4871259e-02  -3.3779177e-02
   7.9923326e-03   3.4031930e-02  -3.0344763e-02
   1.0563682e-02   3.7544834e-02  -3.4469706e-02
   1.1238959e-02   3.5098124e-02  -3.3553961e-02
   8.5539789e-03   3.4346427e-02  -3.0761912e-02
   9.1765778e-03   3.5998003e-02  -3.1189695e-02
   1.0596837e-02   3.7328298e-02  -3.5350940e-02
   9.3463397e-03   3.4672994e-02  -3.0055158e-02
   9.8264500e-03   3.7730296e-02  -3.4350085e-02
   9.5226703e-03   3.4311074e-02  -2.9424106e-02
   1.0414305e-02   3.7138027e-02  -3.2141517e-02
   8.0209217e-03   3.7867815e-02  -3.3191145e-02
   1.0110233e-02   3.6653834e-02  -3.1891524e-02
   9.9465181e-03   3.4930872e-02  -2.9784029e-02
   8.9066020e-03   3.8708633e-02  -3.2241300e-02
   9.9610686e-03   3.6494326e-02  -3.1898113e-02
   8.9110302e-03   3.6996671e-02  -3.1197498e-02
   9.8431004e-03   3.6099817e-02  -2.8073467e-02
   8.9333697e-03   3.8608887e-02  -3.3375198e-02
   8.4459892e-03   3.8625040e-02  -3.1962856e-02
   1.0633613e-02   3.7853128e-02  -3.1205489e-02
   8.8727003e-03   3.5971631e-02  -2.7548254e-02
   8.5439260e-03   3.7639372e-02  -3.0808054e-02
   9.1371815e-03   3.9014716e-02  -3.1087474e-02
   9.2232443e-03   3.8399419e-02  -3.0599580e-02
   8.6339741e-03   3.7435253e-02  -2.9899391e-02
   9.0119331e-03   4.0005363e-02  -3.1369250e-02
   9.7180432e-03   3.7321447e-02  -2.6502705e-02
   8.1072876e-03   3.9123417e-02  -3.2192505e-02
   8.8555767e-03   3.8557232e-02  -2.9038956e-02
   8.6102205e-03   4.0098334e-02  -3.0711416e-02
   9.4166569e-03   3.8852508e-02  -2.8931937e-02
   7.7727192e-03   3.7035930e-02  -2.6965241e-02
   8.9254452e-03   4.1902466e-02  -3.1634868e-02
   8.3619659e-03   3.7601935e-02  -2.7858253e-02
   9.1014847e-03   4.0478048e-02  -2.9497627e-02
   7.8943608e-03   4.0553312e-02  -3.0017811e-02
   8.1860759e-03   3.8008416e-02  -2.6094974e-02
   8.8822332e-03   4.1037312e-02  -2.9957604e-02
   7.8115458e-03   4.0943098e-02  -2.8785035e-02
   8.9355138e-03   3.7824603e-02  -2.6993793e-02
   7.0268710e-03   4.1549612e-02  -2.8210523e-02
   9.1615623e-03   4.1120463e-02  -2.9235113e-02
   7.5448682e-03   3.8480425e-02  -2.5964178e-02
   8.5531505e-03   4.1477270e-02  -2.8222391e-02
   6.5046243e-03   4.3618536e-02  -3.0257278e-02
   8.7740635e-03   3.7935741e-02  -2.5517011e-02
   8.0493869e-03   4.0623536e-02  -2.6354498e-02
   7.4224670e-03   4.2972978e-02  -2.7439441e-02
   7.5631169e-03   4.0530675e-02  -2.9665838e-02
   7.1378173e-03   4.2051831e-02  -2.3823738e-02
   8.1009403e-03   3.9902974e-02  -2.7525036e-02
   8.0866047e-03   4.2597782e-02  -2.7207403e-02
   6.8486072e-03   4.4199142e-02  -2.8387459e-02
   6.8496164e-03   3.9571436e-02  -2.4148852e-02
   7.8411420e-03   4.1092906e-02  -2.5598018e-02
   7.6424595e-03   4.2050609e-02  -2.7574839e-02
   5.4860080e-03   4.3998405e-02  -2.5594967e-02
   9.0798853e-03   4.1291592e-02  -2.5456571e-02
   6.2067846e-03   4.2593755e-02  -2.5812468e-02
   6.3309821e-03   4.4021160e-02  -2.6000749e-02
   7.1551940e-03   4.2952674e-02  -2.6849545e-02
   6.7352397e-03   4.0259608e-02  -2.2813564e-02
   6.5815562e-03   4.5212429e-02  -2.6556073e-02
   6.7968017e-03   4.0361804e-02  -2.2631205e-02
   6.6503634e-03   4.5355343e-02  -2.7645804e-02
   7.1517379e-03   4.4211274e-02  -2.3640796e-02
   5.3954129e-03   4.2314906e-02  -2.4584986e-02
   6.2476928e-03   4.3815027e-02  -2.5376289e-02
   7.7065801e-03   4.3189060e-02  -2.2144805e-02
   4.4921325e-03   4.1642410e-02  -2.3795351e-02
   5.9852253e-03   4.8614006e-02  -2.6456223e-02
   7.3460447e-03   4.0891416e-02  -2.1544930e-02
   5.3800578e-03   4.5926801e-02  -2.6443294e-02
   5.9501850e-03   4.3369111e-02  -2.1902616e-02
   5.3381953e-03   4.5090038e-02  -2.3183363e-02
   6.1913001e-03   4.4272625e-02  -2.4435478e-02
   4.3461676e-03   4.3626263e-02  -2.0902725e-02
   7.1160344e-03   4.4934137e-02  -2.4350798e-02
   4.6664717e-03   4.5609335e-02  -2.2446390e-02
   5.6688062e-03   4.5182979e-02  -2.2611676e-02
   4.6865692e-03   4.5539889e-02  -2.2929200e-02
   5.0638774e-03   4.3197116e-02  -2.1275111e-02
   5.8171940e-03   4.6401209e-02  -2.2093470e-02
   4.0395218e-03   4.7155015e-02  -2.3056192e-02
   6.7952864e-03   4.2456735e-02  -1.9323666e-02
   3.5464135e-03   4.8928428e-02  -2.5859641e-02
   4.7795547e-03   4.2974014e-02  -1.7995376e-02
   3.6305833e-03   4.7479550e-02  -2.3303983e-02
   5.2611604e-03   4.6510065e-02  -2.0749824e-02
   5.4762540e-03   4.4735054e-02  -2.0041172e-02
   3.3827765e-03   4.7387909e-02  -2.3259291e-02
   4.1974246e-03   4.5826069e-02  -1.6975837e-02
   4.4284649e-03   4.7741058e-02  -2.3967712e-02
   3.7841623e-03   4.2865556e-02  -1.7392564e-02
   4.4115841e-03   5.1117868e-02  -2.2018623e-02
   3.4961192e-03   4.4480930e-02  -1.9521301e-02
   3.8572988e-03   4.9047695e-02  -2.1892383e-02
   3.6802263e-03   4.4818921e-02  -1.7559727e-02
   3.9396762e-03   4.7526750e-02  -1.9859466e-02
   2.6762934e-03   4.7538330e-02  -1.8445359e-02
   4.1678117e-03   4.8701162e-02  -2.2543178e-02
   2.6023558e-03   4.6142308e-02  -1.5081628e-02
   4.3018889e-03   4.7060560e-02  -2.0579185e-02
   1.6305023e-03   4.9719585e-02  -1.8918967e-02
   3.5589453e-03   4.5673592e-02  -1.7750581e-02
   2.9361379e-03   4.9840742e-02  -1.9413036e-02
   3.3275366e-03   4.7963272e-02  -1.8522710e-02
   1.2874693e-03   4.5808432e-02  -1.6417993e-02
   3.1692468e-03   5.0305093e-02  -1.8464685e-02
   3.5127728e-03   4.8208637e-02  -1.8077668e-02
   5.9980958e-04   4.7751121e-02  -1.7909672e-02
   3.1739460e-03   4.8735287e-02  -1.6290583e-02
   1.5648362e-03   4.8641581e-02  -1.6778270e-02
   3.6395100e-03   5.0205972e-02  -1.8890110e-02
   2.0227634e-04   4.8769665e-02  -1.5572206e-02
   2.3113397e-03   4.6954208e-02  -1.5478043e-02
   2.5622594e-03   5.0663554e-02  -1.8146421e-02
   5.1815926e-04   4.8569204e-02  -1.5036078e-02
   1.6460937e-03   5.0760689e-02  -1.8354550e-02
   1.2390252e-03   4.7553973e-02  -1.3550049e-02
   1.7920850e-03   5.1120431e-02  -1.6890994e-02
  -3.9968989e-04   4.9026749e-02  -1.4754756e-02
   3.1211977e-03   5.1476142e-02  -1.7299562e-02
  -1.1531985e-03   4.9386806e-02  -1.3859016e-02
   2.6726335e-03   4.7872656e-02  -1.3323157e-02
  -2.7069316e-04   5.0869334e-02  -1.6790192e-02
   2.9828564e-04   5.0492492e-02  -1.3123966e-02
   2.0158782e-03   5.1346444e-02  -1.6268844e-02
  -1.6235401e-03   4.9756111e-02  -1.3691958e-02
   1.0975562e-03   4.9945731e-02  -1.3498456e-02
   2.4209029e-04   5.1609418e-02  -1.5477882e-02
  -1.1616485e-04   4.8930896e-02  -1.1003942e-02
  -1.2679679e-03   5.3910490e-02  -1.5742995e-02
   2.0192371e-03   4.7779764e-02  -1.2755198e-02
  -1.9633378e-03   5.3056037e-02  -1.2363216e-02
  -1.0872301e-04   4.9920345e-02  -1.3594274e-02
  -7.8762673e-04   5.2783847e-02  -1.2932528e-02
  -6.4537369e-04   4.8224183e-02  -1.2769512e-02
  -1.2590169e-03   5.4962474e-02  -1.2076358e-02
   2.8499200e-04   4.9218155e-02  -1.0990396e-02
  -2.4905345e-03   5.1967202e-02  -1.3442043e-02
  -3.0583882e-04   5.3553783e-02  -1.2220275e-02
  -1.8897286e-03   4.8797125e-02  -9.8581994e-03
  -1.9275148e-03   5.5002026e-02  -1.2925009e-02
  -4.4132196e-04   5.1317643e-02  -1.1762919e-02
  -2.3147389e-03   5.1208828e-02  -9.5681545e-03
  -1.7549728e-03   5.0885451e-02  -1.1265618e-02
  -1.2372322e-03   5.4229983e-02  -1.0370741e-02
  -4.2988036e-03   5.2758979e-02  -1.1254835e-02
  -5.7783668e-04   5.2254417e-02  -9.6910955e-03
  -1.7612404e-03   5.1219504e-02  -9.9902877e-03
  -4.2186231e-03   5.3721190e-02  -9.8307125e-03
  -4.9761183e-04   5.2123127e-02  -9.5776177e-03
  -4.0941668e-03   5.3547616e-02  -9.7270699e-03
  -3.6311472e-03   5.1897374e-02  -8.3351764e-03
  -2.2978420e-03   5.6337063e-02  -1.0867359e-02
  -1.8231552e-03   4.9715960e-02  -7.9929791e-03
  -4.1662659e-03   5.4842828e-02  -7.6983332e-03
  -3.7038700e-03   5.3884312e-02  -1.0178164e-02
  -3.4119741e-03   5.2211239e-02  -7.7802050e-03
  -3.2408736e-03   5.2581764e-02  -6.7119096e-03
  -4.8152247e-03   5.4013548e-02  -8.7009377e-03
  -2.6816378e-03   5.5513099e-02  -7.5165742e-03
  -5.7276260e-03   5.3788183e-02  -8.6860936e-03
  -1.6730340e-03   5.1174355e-02  -5.1547867e-03
  -5.4967393e-03   5.4441433e-02  -7.8692086e-03
  -4.9979561e-03   5.6715299e-02  -8.7983775e-03
  -3.6780555e-03   5.1566994e-02  -3.8583287e-03
  -4.5253855e-03   5.4776281e-02  -6.7997750e-03
  -5.2427923e-03   5.4855219e-02  -7.4776257e-03
  -6.3031103e-03   5.7200970e-02  -6.1334596e-03
  -2.7732629e-03   4.9496820e-02  -3.7847829e-03
  -5.5105203e-03   5.7133323e-02  -7.4845589e-03
  -6.7729808e-03   5.5138881e-02  -4.7582162e-03
  -4.5801246e-03   5.3649987e-02  -5.6102579e-03
  -6.2856111e-03   5.5370767e-02  -4.7632416e-03
  -4.6845389e-03   5.3534692e-02  -4.4638169e-03
  -6.9039872e-03   5.7660961e-02  -5.3512293e-03
  -5.9946529e-03   5.1508376e-02  -3.3959421e-03
  -5.6477881e-03   5.8017163e-02  -4.5417880e-03
  -5.5817846e-03   5.4396900e-02  -2.9505447e-03
  -8.1496256e-03   5.4956516e-02  -4.7451467e-03
  -4.9951757e-03   5.6562009e-02  -3.5427787e-03
  -7.4029438e-03   5.3618454e-02  -3.2105584e-03
  -7.1618056e-03   5.6266195e-02  -2.3934303e-03
  -5.7544670e-03   5.6488534e-02  -3.3384446e-03
  -7.9006720e-03   5.5866464e-02  -2.8108102e-03
  -7.9349680e-03   5.6337779e-02  -3.1436136e-03
  -5.6801729e-03   5.2489958e-02  -1.2198415e-03
  -1.0131232e-02   5.9975480e-02  -2.9674323e-03
  -4.5492217e-03   5.2899030e-02  -1.1743675e-04
  -9.7957200e-03   5.6601408e-02  -2.6617058e-03
  -6.6636414e-03   5.6313353e-02  -5.2739678e-04
  -8.6054198e-03   5.6699511e-02  -2.8801110e-03
  -1.0412915e-02   5.8931998e-02  -7.4052232e-05
  -5.4486797e-03   5.2933843e-02  -3.8689328e-05
  -8.5031623e-03   5.6501669e-02  -8.3959422e-04
  -1.0154034e-02   5.9007146e-02  -1.6548514e-03
  -7.9367663e-03   5.4760058e-02   9.5535000e-04
  -9.8021767e-03   5.7521478e-02   8.9825631e-04
  -7.5176402e-03   5.4508439e-02  -1.4394434e-04
  -1.0165243e-02   5.9814825e-02   1.7245926e-04
  -8.2352192e-03   5.7014752e-02   8.0065944e-04
  -9.3272434e-03   5.2883105e-02   1.8484916e-03
  -1.1078287e-02   5.9300497e-02   3.9529642e-04
  -9.2427732e-03   5.7625348e-02   1.9126398e-03
  -8.0477684e-03   5.7750498e-02   7.2636393e-04
  -1.2521580e-02   5.7082301e-02   2.8324899e-03
  -8.6406551e-03   5.5504677e-02   2.4005934e-03
  -1.1657637e-02   5.9700947e-02   1.3621388e-03
  -9.0686668e-03   5.7708653e-02   2.4902582e-03
  -1.0498716e-02   5.5529951e-02   3.4374412e-03
  -1.0231081e-02   5.7948458e-02   2.6669841e-03
  -1.2041816e-02   5.7560432e-02   2.5752546e-03
  -9.9403373e-03   5.8098490e-02   4.5187450e-03
  -1.1044330e-02   5.7927991e-02   3.7539274e-03
  -1.3134496e-02   5.7464321e-02   3.0569950e-03
  -7.9980268e-03   5.6557732e-02   4.4863400e-03
  -1.3653654e-02   6.0003658e-02   4.2891111e-03
  -1.1901623e-02   5.7976642e-02   3.9420594e-03
  -1.1201220e-02   5.5589066e-02   4.7138018e-03
  -1.1323900e-02   6.1325953e-02   5.1900185e-03
  -1.2097540e-02   5.5346201e-02   5.7636725e-03
  -1.2551362e-02   6.0811477e-02   5.0915080e-03
  -1.2575808e-02   5.8353770e-02   5.8180559e-03
  -1.1021208e-02   5.6342169e-02   5.6347062e-03
  -1.4770782e-02   5.7825026e-02   5.3374598e-03
  -1.1025067e-02   6.1096209e-02   6.5214486e-03
  -1.1982576e-02   5.6848916e-02   8.0209861e-03
